"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"25c00ad9-f86c-463f-8a25-f852aaa71ad6","814111","Vibration Meter 1","11/17/2022 1:10 PM","0.6","X-Axis 0.6 mm/s 15 Hz, Y-Axis 1.2 mm/s 12 Hz, Z-Axis 0.7 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|1.2|0.7|15|12|13|100|2","2","964010","False","94","2.96"
"aa17ecea-efef-4a49-a05e-acbe7490ec47","814111","Vibration Meter 1","11/17/2022 1:00 PM","0.6","X-Axis 0.6 mm/s 11 Hz, Y-Axis 1.4 mm/s 12 Hz, Z-Axis 0.7 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|1.4|0.7|11|12|13|100|2","2","964010","False","96","2.97"
"19985c96-6c5b-480c-ab84-e347eb3a6c3b","814111","Vibration Meter 1","11/17/2022 12:50 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 1 mm/s 12 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|1|0.6|11|12|13|100|2","2","964010","False","95","2.96"
"ac7b9286-ccf0-44c7-9bbe-0be86649708e","814111","Vibration Meter 1","11/17/2022 12:40 PM","0.6","X-Axis 0.6 mm/s 15 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|0.9|0.6|15|12|13|100|2","2","964010","False","99","2.96"
"1f25ce9b-4fbd-46ad-93c7-b296ef52cf3f","814111","Vibration Meter 1","11/17/2022 12:30 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 1 mm/s 12 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|1|0.6|14|12|13|100|2","2","964010","False","98","2.96"
"5721f041-8f76-4d3b-8e0b-6a88057d8dc4","814111","Vibration Meter 1","11/17/2022 12:20 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|12|11|100|2","2","964010","False","98","2.96"
"a06a1adf-3941-4508-9101-66c879975bc8","814111","Vibration Meter 1","11/17/2022 12:10 PM","0.6","X-Axis 0.6 mm/s 13 Hz, Y-Axis 1.1 mm/s 13 Hz, Z-Axis 0.7 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|1.1|0.7|13|13|13|100|2","2","964010","False","100","2.96"
"0111c95c-ac54-4c00-a1dd-1d5479a3035e","814111","Vibration Meter 1","11/17/2022 12:00 PM","0.7","X-Axis 0.7 mm/s 13 Hz, Y-Axis 1.7 mm/s 11 Hz, Z-Axis 0.9 mm/s 12 Hz, Duty Cycle 100 %","100","0.7|1.7|0.9|13|11|12|100|2","2","964010","False","100","2.97"
"885cf719-fd53-4be4-942f-6e0133b3f181","814111","Vibration Meter 1","11/17/2022 11:50 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|13|12|11|100|2","2","964010","False","100","2.96"
"57b4c3bf-fb89-4bb1-9c54-d84ee1fd8f49","814111","Vibration Meter 1","11/17/2022 11:40 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|12|13|100|2","2","964010","False","100","2.97"
"77ac3abe-bc4e-4e51-a088-47afa9f072a9","814111","Vibration Meter 1","11/17/2022 11:30 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|12|11|100|2","2","964010","False","91","2.96"
"40213972-80c0-4cbe-a702-3bc2d02128cb","814111","Vibration Meter 1","11/17/2022 11:20 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.9 mm/s 11 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|13|11|12|100|2","2","964010","False","90","2.97"
"fc670408-f384-4bdc-bdb3-1f333901c2fb","814111","Vibration Meter 1","11/17/2022 11:10 AM","0.7","X-Axis 0.7 mm/s 12 Hz, Y-Axis 1.7 mm/s 13 Hz, Z-Axis 0.8 mm/s 12 Hz, Duty Cycle 100 %","100","0.7|1.7|0.8|12|13|12|100|2","2","964010","False","89","2.96"
"19fd3ff2-728c-47e7-b4d5-dc69b5bc3858","814111","Vibration Meter 1","11/17/2022 11:00 AM","0.7","X-Axis 0.7 mm/s 12 Hz, Y-Axis 1.6 mm/s 12 Hz, Z-Axis 0.8 mm/s 12 Hz, Duty Cycle 100 %","100","0.7|1.6|0.8|12|12|12|100|2","2","964010","False","100","2.96"
"2ca90e84-6704-4a88-b83b-1e296d93f7f8","814111","Vibration Meter 1","11/17/2022 10:50 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|13|12|13|100|2","2","964010","False","100","2.96"
"bd163ef6-f8a3-4eef-9ccb-a1477f5dd2cb","814111","Vibration Meter 1","11/17/2022 10:40 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|14|12|14|100|2","2","964010","False","100","2.96"
"651ed93f-0fac-4f08-ad77-d3ca7a7ca64b","814111","Vibration Meter 1","11/17/2022 10:30 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|11|13|100|2","2","964010","False","100","2.96"
"4860288a-781a-4d82-80d0-c34705faf58c","814111","Vibration Meter 1","11/17/2022 10:20 AM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|15|13|12|100|2","2","964010","False","100","2.97"
"861e1ad9-31cd-4e7c-a46f-cef873f03a43","814111","Vibration Meter 1","11/17/2022 10:10 AM","0.6","X-Axis 0.6 mm/s 12 Hz, Y-Axis 1 mm/s 12 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.6|1|0.6|12|12|12|100|2","2","964010","False","100","2.96"
"c5a68d24-eead-44c0-bb70-ac70493ae9c9","814111","Vibration Meter 1","11/17/2022 10:00 AM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1 mm/s 13 Hz, Z-Axis 0.6 mm/s 15 Hz, Duty Cycle 100 %","100","0.6|1|0.6|14|13|15|100|2","2","964010","False","100","2.96"
"417e4738-1f99-4fdd-bc47-aa9cdb5929c8","814111","Vibration Meter 1","11/17/2022 9:50 AM","0.5","X-Axis 0.5 mm/s 10 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|10|12|12|100|2","2","964010","False","100","2.96"
"26b030cc-7cd4-442f-bb87-1c0c90587c23","814111","Vibration Meter 1","11/17/2022 9:40 AM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|16|12|15|100|2","2","964010","False","100","2.96"
"6dc53453-4edc-428d-a092-c36ec67c0f7a","814111","Vibration Meter 1","11/17/2022 9:30 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.6|14|11|13|100|2","2","964010","False","100","2.96"
"e1af248a-f5ad-4d19-bd7b-08f5bf5fd4d9","814111","Vibration Meter 1","11/17/2022 9:20 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|13|11|100|2","2","964010","False","100","2.96"
"e0c79bb4-dbd0-4b7e-be56-266f62ea7fcc","814111","Vibration Meter 1","11/17/2022 9:10 AM","0.6","X-Axis 0.6 mm/s 13 Hz, Y-Axis 1.2 mm/s 14 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|1.2|0.6|13|14|13|100|2","2","964010","False","100","2.96"
"27610a52-98be-4697-8729-20dbd7bdf79a","814111","Vibration Meter 1","11/17/2022 9:00 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|13|12|13|100|2","2","964010","False","100","2.96"
"703cd00b-60f3-4512-ae69-54e0fcfa17ef","814111","Vibration Meter 1","11/17/2022 8:50 AM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|15|13|14|100|2","2","964010","False","100","2.96"
"91337232-0f1a-4bf0-ad19-9a31b34f4968","814111","Vibration Meter 1","11/17/2022 8:50 AM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|15|13|14|100|2","2","964010","False","100","2.96"
"3a7f867a-2eee-47e6-aad8-72a945f1a32b","814111","Vibration Meter 1","11/17/2022 8:40 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|11|13|100|2","2","964010","False","100","2.97"
"05365b3f-b32a-403c-8d4b-e15458025b58","814111","Vibration Meter 1","11/17/2022 8:30 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 10 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|10|14|100|2","2","964010","False","100","2.96"
"b123a2f2-5e2a-4f63-84ae-9785dc231945","814111","Vibration Meter 1","11/17/2022 8:20 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|13|15|100|2","2","964010","False","100","2.96"
"dbd6fd50-bc53-45a1-b3bf-471f723878e3","814111","Vibration Meter 1","11/17/2022 8:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|12|14|100|2","2","964010","False","100","2.96"
"1f9279f3-0962-485a-899b-ed8468cf8586","814111","Vibration Meter 1","11/17/2022 8:00 AM","0.5","X-Axis 0.5 mm/s 10 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|10|14|12|100|2","2","964010","False","100","2.96"
"2ccaa9e5-1d03-4fec-82a5-a1e5e56c4c82","814111","Vibration Meter 1","11/17/2022 7:50 AM","0.5","X-Axis 0.5 mm/s 10 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|10|11|11|100|2","2","964010","False","100","2.96"
"9e4abe0c-9306-48fb-b20c-75436ca157f5","814111","Vibration Meter 1","11/17/2022 7:40 AM","0.4","X-Axis 0.4 mm/s 13 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.4|0.6|0.5|13|12|13|100|2","2","964010","False","100","2.96"
"d9ff0673-0407-4c6f-baa9-f167aec6a891","814111","Vibration Meter 1","11/17/2022 7:30 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|11|13|100|2","2","964010","False","100","2.96"
"70aa1d5e-0f88-46ef-951a-306a324aeb49","814111","Vibration Meter 1","11/17/2022 7:20 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 10 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|10|11|100|2","2","964010","False","100","2.96"
"2bb1b214-51a3-424d-9a8f-67a4b459308e","814111","Vibration Meter 1","11/17/2022 7:10 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.6 mm/s 14 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|14|14|13|100|2","2","964010","False","100","2.96"
"2fe80018-32f8-4ed7-bc8b-58a35ad44448","814111","Vibration Meter 1","11/17/2022 7:00 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|11|11|13|100|2","2","964010","False","100","2.96"
"eeb126d5-f49c-422d-9a79-630817cfca86","814111","Vibration Meter 1","11/17/2022 6:50 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|13|14|100|2","2","964010","False","99","2.96"
"00fa48b8-ac9c-4f77-bbb0-1d376bb782f6","814111","Vibration Meter 1","11/17/2022 6:40 AM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.6 mm/s 10 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|16|10|12|100|2","2","964010","False","100","2.96"
"b020bfaa-7b35-424c-9515-1aa318238a4c","814111","Vibration Meter 1","11/17/2022 6:30 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|13|11|100|2","2","964010","False","100","2.96"
"ec0ea1a8-716a-41ec-be12-0e88e4003cb1","814111","Vibration Meter 1","11/17/2022 6:20 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|11|13|100|2","2","964010","False","100","2.96"
"d4d2461c-370c-4144-9d17-c19b6b7b6648","814111","Vibration Meter 1","11/17/2022 6:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|11|12|100|2","2","964010","False","99","2.96"
"faf781e0-8917-41fb-9273-d762b707949d","814111","Vibration Meter 1","11/17/2022 6:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|11|12|100|2","2","964010","False","99","2.96"
"0c17ef8a-ee5a-4ffa-8e23-b9cf79324300","814111","Vibration Meter 1","11/17/2022 6:00 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|12|12|100|2","2","964010","False","99","2.96"
"fe75a027-62a5-414f-bf3b-b9bc9ff58233","814111","Vibration Meter 1","11/17/2022 5:50 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 14 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|14|15|100|2","2","964010","False","100","2.96"
"2789b066-4a35-4718-8554-f2c5914f626f","814111","Vibration Meter 1","11/17/2022 5:40 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|13|12|100|2","2","964010","False","100","2.96"
"86644466-ff02-4e18-be33-8945a39d2cd9","814111","Vibration Meter 1","11/17/2022 5:40 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|13|12|100|2","2","964010","False","100","2.96"
"8f4c744f-e36f-4c46-b99d-35ec063ede73","814111","Vibration Meter 1","11/17/2022 5:30 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.6 mm/s 14 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|14|14|13|100|2","2","964010","False","100","2.96"
"901ed286-f55d-472f-bb39-f6a6958955fe","814111","Vibration Meter 1","11/17/2022 5:20 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|13|12|100|2","2","964010","False","100","2.96"
"c21b0e1e-47d2-4dd2-b3b7-07bf2dfdd685","814111","Vibration Meter 1","11/17/2022 5:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|11|14|100|2","2","964010","False","99","2.92"
"283782ad-9b59-456b-9d63-a3bd9cdc19a4","814111","Vibration Meter 1","11/17/2022 5:00 AM","0.6","X-Axis 0.6 mm/s 11 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.6|0.7|0.5|11|11|14|100|2","2","964010","False","100","2.96"
"97cccc8f-4f8f-4f91-88ae-0ff5c453ab9b","814111","Vibration Meter 1","11/16/2022 7:50 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 10 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|13|10|100|2","2","964010","False","100","2.96"
"35838c98-0dc1-436e-936d-1154666f8a52","814111","Vibration Meter 1","11/16/2022 7:40 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|14|13|100|2","2","964010","False","100","2.97"
"4f10d223-28f3-425d-802c-6793985a3c1a","814111","Vibration Meter 1","11/16/2022 7:20 PM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|15|12|14|100|2","2","964010","False","100","2.97"
"ca2757da-5cc4-49c2-b016-d6344bcb931c","814111","Vibration Meter 1","11/16/2022 7:10 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|13|12|100|2","2","964010","False","100","2.96"
"5bc589b1-915c-48f9-8bc9-00f25ca1540c","814111","Vibration Meter 1","11/16/2022 7:00 PM","0.5","X-Axis 0.5 mm/s 9 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|9|12|14|100|2","2","964010","False","100","2.97"
"3ad3c51e-2e50-4eb5-b8c7-4be8acd0661b","814111","Vibration Meter 1","11/16/2022 6:50 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|14|12|100|2","2","964010","False","100","2.96"
"50f2fceb-6f30-4522-b967-2a977707f0ae","814111","Vibration Meter 1","11/16/2022 6:40 PM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|16|12|12|100|2","2","964010","False","100","2.97"
"6ac55526-5e92-4f4e-b07e-0d28c8409731","814111","Vibration Meter 1","11/16/2022 6:30 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|12|15|100|2","2","964010","False","100","2.96"
"0ca66083-2710-4a88-bab3-ad29fb375a3a","814111","Vibration Meter 1","11/16/2022 6:20 PM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|16|13|11|100|2","2","964010","False","100","2.97"
"da94cd9a-962c-4d71-84fc-bc0b6669e0f1","814111","Vibration Meter 1","11/16/2022 6:10 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|11|11|100|2","2","964010","False","100","2.96"
"ed1a90d5-8ae8-4852-a46b-8953e07efb12","814111","Vibration Meter 1","11/16/2022 6:10 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|11|11|100|2","2","964010","False","100","2.96"
"f2fafed2-3075-4a1b-bfa8-18d0371e0fd1","814111","Vibration Meter 1","11/16/2022 6:00 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 15 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|15|15|100|2","2","964010","False","100","2.97"
"f9728b60-fc1a-4f32-8ca3-2cf40189adb0","814111","Vibration Meter 1","11/16/2022 5:50 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 17 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|13|17|100|2","2","964010","False","100","2.96"
"b89c3658-414d-414e-ae83-426fc7d9fca6","814111","Vibration Meter 1","11/16/2022 5:40 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 9 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|9|15|100|2","2","964010","False","99","2.97"
"74826613-c8c2-4b40-bcd2-2875e5b06afe","814111","Vibration Meter 1","11/16/2022 5:30 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.8 mm/s 15 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|11|15|13|100|2","2","964010","False","100","2.96"
"b3fdfa9d-ee1b-4649-aa51-5c6567b47e64","814111","Vibration Meter 1","11/16/2022 5:20 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.6|11|13|12|100|2","2","964010","False","100","2.97"
"915a408c-7a2c-4390-b4ae-f355f8d02c58","814111","Vibration Meter 1","11/16/2022 5:10 PM","0.5","X-Axis 0.5 mm/s 10 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|10|13|14|100|2","2","964010","False","100","2.96"
"918f3173-4db2-4727-994e-7c7f1360cae2","814111","Vibration Meter 1","11/16/2022 5:00 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 10 Hz, Z-Axis 0.6 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.6|12|10|14|100|2","2","964010","False","100","2.97"
"238e6269-64ff-415b-b8bf-42c769ddb188","814111","Vibration Meter 1","11/16/2022 4:50 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 16 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|13|16|100|2","2","964010","False","100","2.96"
"b8de05b3-976c-48a8-a19a-5869549ff230","814111","Vibration Meter 1","11/16/2022 4:40 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.6 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.6|12|13|14|100|2","2","964010","False","100","2.96"
"5784b3a5-4b20-4de9-989d-4cf73988e5ad","814111","Vibration Meter 1","11/16/2022 4:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|14|14|100|2","2","964010","False","100","2.96"
"387edb3a-6d67-4530-8346-367a44def1b7","814111","Vibration Meter 1","11/16/2022 4:20 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 1 mm/s 12 Hz, Z-Axis 0.6 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|1|0.6|11|12|14|100|2","2","964010","False","100","2.97"
"a9b322ad-7c74-4a75-ba01-52b72b21eca8","814111","Vibration Meter 1","11/16/2022 4:10 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.8 mm/s 13 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|11|13|12|100|2","2","964010","False","100","2.96"
"cbe2b40f-8af7-4f2c-a7dd-65d9ea006e05","814111","Vibration Meter 1","11/16/2022 4:00 PM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 0.9 mm/s 15 Hz, Z-Axis 0.7 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|0.9|0.7|14|15|13|100|2","2","964010","False","100","2.96"
"bcf992cf-4794-449b-8ffd-bebffd8940a9","814111","Vibration Meter 1","11/16/2022 3:50 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|13|11|100|2","2","964010","False","98","2.96"
"095f981d-cd1a-4bb7-84e3-0bb969997cf6","814111","Vibration Meter 1","11/16/2022 3:40 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 14 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|12|14|15|100|2","2","964010","False","99","2.96"
